customer_state,product_category_name,cluster,Count_state,Count_cluster,Average Price per state
CE,fashion_roupa_masculina,0,1,71,29.99
ES,fashion_roupa_masculina,3,2,40,125.4
GO,fashion_roupa_masculina,0,3,71,102.86666666666667
GO,fashion_roupa_masculina,4,3,7,102.86666666666667
MA,fashion_roupa_masculina,0,1,71,59.9
MG,fashion_roupa_masculina,0,20,71,76.8365
MG,fashion_roupa_masculina,1,20,13,76.8365
MG,fashion_roupa_masculina,3,20,40,76.8365
MT,fashion_roupa_masculina,3,1,40,147.5
PA,fashion_roupa_masculina,3,2,40,128.445
PR,fashion_roupa_masculina,0,13,71,91.63615384615385
PR,fashion_roupa_masculina,1,13,13,91.63615384615385
PR,fashion_roupa_masculina,3,13,40,91.63615384615385
RJ,fashion_roupa_masculina,0,16,71,77.623125
RJ,fashion_roupa_masculina,1,16,13,77.623125
RJ,fashion_roupa_masculina,3,16,40,77.623125
RJ,fashion_roupa_masculina,4,16,7,77.623125
RS,fashion_roupa_masculina,0,9,71,70.97666666666666
RS,fashion_roupa_masculina,2,9,13,70.97666666666666
SC,fashion_roupa_masculina,0,2,71,44.945
SP,fashion_roupa_masculina,0,61,71,73.1783606557377
SP,fashion_roupa_masculina,2,61,13,73.1783606557377
SP,fashion_roupa_masculina,3,61,40,73.1783606557377
SP,fashion_roupa_masculina,4,61,7,73.1783606557377
BA,fashion_underwear_e_moda_praia,0,7,58,102.65714285714286
BA,fashion_underwear_e_moda_praia,2,7,25,102.65714285714286
BA,fashion_underwear_e_moda_praia,3,7,20,102.65714285714286
DF,fashion_underwear_e_moda_praia,0,2,58,73.075
DF,fashion_underwear_e_moda_praia,4,2,27,73.075
ES,fashion_underwear_e_moda_praia,4,1,27,110.0
GO,fashion_underwear_e_moda_praia,0,6,58,86.26666666666667
GO,fashion_underwear_e_moda_praia,2,6,25,86.26666666666667
GO,fashion_underwear_e_moda_praia,3,6,20,86.26666666666667
GO,fashion_underwear_e_moda_praia,4,6,27,86.26666666666667
MG,fashion_underwear_e_moda_praia,0,18,58,59.48888888888889
MG,fashion_underwear_e_moda_praia,2,18,25,59.48888888888889
MG,fashion_underwear_e_moda_praia,3,18,20,59.48888888888889
MG,fashion_underwear_e_moda_praia,4,18,27,59.48888888888889
MS,fashion_underwear_e_moda_praia,0,3,58,147.29999999999998
MS,fashion_underwear_e_moda_praia,2,3,25,147.29999999999998
MT,fashion_underwear_e_moda_praia,4,1,27,79.9
PA,fashion_underwear_e_moda_praia,0,3,58,60.56666666666666
PE,fashion_underwear_e_moda_praia,0,2,58,100.95
PE,fashion_underwear_e_moda_praia,2,2,25,100.95
PI,fashion_underwear_e_moda_praia,2,1,25,152.0
PR,fashion_underwear_e_moda_praia,0,6,58,44.26333333333333
PR,fashion_underwear_e_moda_praia,3,6,20,44.26333333333333
PR,fashion_underwear_e_moda_praia,4,6,27,44.26333333333333
RJ,fashion_underwear_e_moda_praia,0,17,58,79.96882352941176
RJ,fashion_underwear_e_moda_praia,1,17,13,79.96882352941176
RJ,fashion_underwear_e_moda_praia,2,17,25,79.96882352941176
RJ,fashion_underwear_e_moda_praia,3,17,20,79.96882352941176
RJ,fashion_underwear_e_moda_praia,4,17,27,79.96882352941176
RS,fashion_underwear_e_moda_praia,0,3,58,132.6
RS,fashion_underwear_e_moda_praia,2,3,25,132.6
SC,fashion_underwear_e_moda_praia,0,8,58,45.9
SC,fashion_underwear_e_moda_praia,3,8,20,45.9
SC,fashion_underwear_e_moda_praia,4,8,27,45.9
SP,fashion_underwear_e_moda_praia,0,65,58,65.68846153846154
SP,fashion_underwear_e_moda_praia,1,65,13,65.68846153846154
SP,fashion_underwear_e_moda_praia,2,65,25,65.68846153846154
SP,fashion_underwear_e_moda_praia,3,65,20,65.68846153846154
SP,fashion_underwear_e_moda_praia,4,65,27,65.68846153846154
AC,ferramentas_jardim,0,2,4162,314.5
AC,ferramentas_jardim,3,2,298,314.5
AL,ferramentas_jardim,0,15,4162,116.538
AL,ferramentas_jardim,3,15,298,116.538
AM,ferramentas_jardim,0,5,4162,396.17600000000004
AM,ferramentas_jardim,4,5,41,396.17600000000004
AP,ferramentas_jardim,0,2,4162,119.995
BA,ferramentas_jardim,0,183,4162,133.76633879781423
BA,ferramentas_jardim,3,183,298,133.76633879781423
BA,ferramentas_jardim,4,183,41,133.76633879781423
CE,ferramentas_jardim,0,62,4162,105.29725806451613
CE,ferramentas_jardim,3,62,298,105.29725806451613
DF,ferramentas_jardim,0,56,4162,164.23535714285714
DF,ferramentas_jardim,3,56,298,164.23535714285714
DF,ferramentas_jardim,4,56,41,164.23535714285714
ES,ferramentas_jardim,0,107,4162,101.56196261672898
ES,ferramentas_jardim,3,107,298,101.56196261672898
GO,ferramentas_jardim,0,120,4162,131.94308333333333
GO,ferramentas_jardim,3,120,298,131.94308333333333
GO,ferramentas_jardim,4,120,41,131.94308333333333
MA,ferramentas_jardim,0,24,4162,90.64458333333333
MA,ferramentas_jardim,3,24,298,90.64458333333333
MG,ferramentas_jardim,0,628,4162,98.47299363057326
MG,ferramentas_jardim,3,628,298,98.47299363057326
MG,ferramentas_jardim,4,628,41,98.47299363057326
MS,ferramentas_jardim,0,23,4162,222.1504347826087
MS,ferramentas_jardim,3,23,298,222.1504347826087
MT,ferramentas_jardim,0,82,4162,242.64060975609755
MT,ferramentas_jardim,1,82,29,242.64060975609755
MT,ferramentas_jardim,3,82,298,242.64060975609755
PA,ferramentas_jardim,0,34,4162,163.4329411764706
PA,ferramentas_jardim,3,34,298,163.4329411764706
PA,ferramentas_jardim,4,34,41,163.4329411764706
PB,ferramentas_jardim,0,14,4162,395.0078571428571
PB,ferramentas_jardim,3,14,298,395.0078571428571
PB,ferramentas_jardim,4,14,41,395.0078571428571
PE,ferramentas_jardim,0,75,4162,107.54146666666666
PE,ferramentas_jardim,3,75,298,107.54146666666666
PI,ferramentas_jardim,0,19,4162,203.5921052631579
PI,ferramentas_jardim,3,19,298,203.5921052631579
PR,ferramentas_jardim,0,228,4162,96.20495614035087
PR,ferramentas_jardim,3,228,298,96.20495614035087
RJ,ferramentas_jardim,0,692,4162,111.37157514450868
RJ,ferramentas_jardim,2,692,27,111.37157514450868
RJ,ferramentas_jardim,3,692,298,111.37157514450868
RJ,ferramentas_jardim,4,692,41,111.37157514450868
RN,ferramentas_jardim,0,21,4162,153.37666666666667
RN,ferramentas_jardim,3,21,298,153.37666666666667
RO,ferramentas_jardim,0,7,4162,79.34285714285714
RR,ferramentas_jardim,0,2,4162,105.0
RS,ferramentas_jardim,0,302,4162,124.842880794702
RS,ferramentas_jardim,3,302,298,124.842880794702
RS,ferramentas_jardim,4,302,41,124.842880794702
SC,ferramentas_jardim,0,185,4162,129.80124324324325
SC,ferramentas_jardim,3,185,298,129.80124324324325
SC,ferramentas_jardim,4,185,41,129.80124324324325
SE,ferramentas_jardim,0,31,4162,116.51387096774194
SE,ferramentas_jardim,4,31,41,116.51387096774194
SP,ferramentas_jardim,0,1625,4162,100.17372923076923
SP,ferramentas_jardim,2,1625,27,100.17372923076923
SP,ferramentas_jardim,3,1625,298,100.17372923076923
SP,ferramentas_jardim,4,1625,41,100.17372923076923
TO,ferramentas_jardim,0,13,4162,92.79230769230769
AL,industria_comercio_e_negocios,3,1,57,199.0
BA,industria_comercio_e_negocios,0,5,201,93.0
CE,industria_comercio_e_negocios,0,2,201,124.0
DF,industria_comercio_e_negocios,0,6,201,212.0
DF,industria_comercio_e_negocios,1,6,8,212.0
ES,industria_comercio_e_negocios,0,2,201,68.0
GO,industria_comercio_e_negocios,0,5,201,262.428
GO,industria_comercio_e_negocios,1,5,8,262.428
GO,industria_comercio_e_negocios,3,5,57,262.428
MA,industria_comercio_e_negocios,0,1,201,125.0
MG,industria_comercio_e_negocios,0,17,201,98.58588235294118
MG,industria_comercio_e_negocios,3,17,57,98.58588235294118
MS,industria_comercio_e_negocios,0,1,201,89.9
MT,industria_comercio_e_negocios,0,3,201,93.66666666666667
PB,industria_comercio_e_negocios,0,3,201,1107.3233333333333
PB,industria_comercio_e_negocios,2,3,1,1107.3233333333333
PE,industria_comercio_e_negocios,0,4,201,382.225
PE,industria_comercio_e_negocios,1,4,8,382.225
PE,industria_comercio_e_negocios,3,4,57,382.225
PI,industria_comercio_e_negocios,0,3,201,291.43333333333334
PI,industria_comercio_e_negocios,1,3,8,291.43333333333334
PR,industria_comercio_e_negocios,0,13,201,101.37461538461538
PR,industria_comercio_e_negocios,3,13,57,101.37461538461538
RJ,industria_comercio_e_negocios,0,29,201,112.57241379310345
RJ,industria_comercio_e_negocios,3,29,57,112.57241379310345
RN,industria_comercio_e_negocios,0,1,201,150.0
RO,industria_comercio_e_negocios,0,1,201,79.9
RS,industria_comercio_e_negocios,0,24,201,134.31208333333333
RS,industria_comercio_e_negocios,1,24,8,134.31208333333333
RS,industria_comercio_e_negocios,3,24,57,134.31208333333333
SC,industria_comercio_e_negocios,0,15,201,93.392
SC,industria_comercio_e_negocios,3,15,57,93.392
SE,industria_comercio_e_negocios,0,3,201,84.0
SP,industria_comercio_e_negocios,0,129,201,144.64108527131785
SP,industria_comercio_e_negocios,1,129,8,144.64108527131785
SP,industria_comercio_e_negocios,3,129,57,144.64108527131785
SP,industria_comercio_e_negocios,4,129,2,144.64108527131785
TO,industria_comercio_e_negocios,0,1,201,69.0
AC,informatica_acessorios,0,9,6524,143.38666666666666
AC,informatica_acessorios,2,9,370,143.38666666666666
AC,informatica_acessorios,3,9,1130,143.38666666666666
AL,informatica_acessorios,0,41,6524,188.1551219512195
AL,informatica_acessorios,2,41,370,188.1551219512195
AL,informatica_acessorios,3,41,1130,188.1551219512195
AL,informatica_acessorios,4,41,74,188.1551219512195
AM,informatica_acessorios,0,19,6524,99.98473684210526
AM,informatica_acessorios,3,19,1130,99.98473684210526
AP,informatica_acessorios,0,10,6524,225.452
AP,informatica_acessorios,2,10,370,225.452
AP,informatica_acessorios,3,10,1130,225.452
BA,informatica_acessorios,0,267,6524,129.90310861460674
BA,informatica_acessorios,2,267,370,129.90310861460674
BA,informatica_acessorios,3,267,1130,129.90310861460674
BA,informatica_acessorios,4,267,74,129.90310861460674
CE,informatica_acessorios,0,105,6524,138.61533333333333
CE,informatica_acessorios,2,105,370,138.61533333333333
CE,informatica_acessorios,3,105,1130,138.61533333333333
DF,informatica_acessorios,0,170,6524,150.37582352941178
DF,informatica_acessorios,2,170,370,150.37582352941178
DF,informatica_acessorios,3,170,1130,150.37582352941178
DF,informatica_acessorios,4,170,74,150.37582352941178
ES,informatica_acessorios,0,154,6524,99.41396103902598
ES,informatica_acessorios,2,154,370,99.41396103902598
ES,informatica_acessorios,3,154,1130,99.41396103902598
GO,informatica_acessorios,0,126,6524,110.9057936515873
GO,informatica_acessorios,2,126,370,110.9057936515873
GO,informatica_acessorios,3,126,1130,110.9057936515873
MA,informatica_acessorios,0,76,6524,167.68723684210525
MA,informatica_acessorios,2,76,370,167.68723684210525
MA,informatica_acessorios,3,76,1130,167.68723684210525
MA,informatica_acessorios,4,76,74,167.68723684210525
MG,informatica_acessorios,0,1036,6524,110.77072393823359
MG,informatica_acessorios,2,1036,370,110.77072393823359
MG,informatica_acessorios,3,1036,1130,110.77072393823359
MG,informatica_acessorios,4,1036,74,110.77072393823359
MS,informatica_acessorios,0,63,6524,156.8061904761905
MS,informatica_acessorios,2,63,370,156.8061904761905
MS,informatica_acessorios,3,63,1130,156.8061904761905
MS,informatica_acessorios,4,63,74,156.8061904761905
MT,informatica_acessorios,0,73,6524,124.62849315068492
MT,informatica_acessorios,2,73,370,124.62849315068492
MT,informatica_acessorios,3,73,1130,124.62849315068492
MT,informatica_acessorios,4,73,74,124.62849315068492
PA,informatica_acessorios,0,95,6524,135.31252631578948
PA,informatica_acessorios,2,95,370,135.31252631578948
PA,informatica_acessorios,3,95,1130,135.31252631578948
PB,informatica_acessorios,0,56,6524,125.99589285714286
PB,informatica_acessorios,2,56,370,125.99589285714286
PB,informatica_acessorios,3,56,1130,125.99589285714286
PE,informatica_acessorios,0,113,6524,120.60884955752212
PE,informatica_acessorios,2,113,370,120.60884955752212
PE,informatica_acessorios,3,113,1130,120.60884955752212
PI,informatica_acessorios,0,35,6524,147.31885714285713
PI,informatica_acessorios,3,35,1130,147.31885714285713
PR,informatica_acessorios,0,398,6524,113.26733668339195
PR,informatica_acessorios,2,398,370,113.26733668339195
PR,informatica_acessorios,3,398,1130,113.26733668339195
RJ,informatica_acessorios,0,1032,6524,118.53583333334304
RJ,informatica_acessorios,2,1032,370,118.53583333334304
RJ,informatica_acessorios,3,1032,1130,118.53583333334304
RJ,informatica_acessorios,4,1032,74,118.53583333334304
RN,informatica_acessorios,0,32,6524,87.5396875
RN,informatica_acessorios,3,32,1130,87.5396875
RO,informatica_acessorios,0,23,6524,90.50304347826088
RO,informatica_acessorios,3,23,1130,90.50304347826088
RR,informatica_acessorios,0,5,6524,93.602
RR,informatica_acessorios,3,5,1130,93.602
RS,informatica_acessorios,0,521,6524,123.13007677541266
RS,informatica_acessorios,1,521,7,123.13007677541266
RS,informatica_acessorios,2,521,370,123.13007677541266
RS,informatica_acessorios,3,521,1130,123.13007677541266
RS,informatica_acessorios,4,521,74,123.13007677541266
SC,informatica_acessorios,0,332,6524,115.92
SC,informatica_acessorios,2,332,370,115.92
SC,informatica_acessorios,3,332,1130,115.92
SC,informatica_acessorios,4,332,74,115.92
SE,informatica_acessorios,0,36,6524,112.58055555555556
SE,informatica_acessorios,3,36,1130,112.58055555555556
SP,informatica_acessorios,0,3255,6524,110.16235330277112
SP,informatica_acessorios,2,3255,370,110.16235330277112
SP,informatica_acessorios,3,3255,1130,110.16235330277112
SP,informatica_acessorios,4,3255,74,110.16235330277112
TO,informatica_acessorios,0,23,6524,197.5813043478261
TO,informatica_acessorios,3,23,1130,197.5813043478261
TO,informatica_acessorios,4,23,74,197.5813043478261
AC,instrumentos_musicais,3,1,553,36.9
AL,instrumentos_musicais,3,1,553,367.0
AM,instrumentos_musicais,1,1,96,439.0
AP,instrumentos_musicais,3,2,553,146.95
BA,instrumentos_musicais,1,41,96,267.02926829268296
BA,instrumentos_musicais,2,41,45,267.02926829268296
BA,instrumentos_musicais,3,41,553,267.02926829268296
CE,instrumentos_musicais,1,7,96,465.95285714285717
CE,instrumentos_musicais,2,7,45,465.95285714285717
CE,instrumentos_musicais,3,7,553,465.95285714285717
DF,instrumentos_musicais,2,10,45,253.26
DF,instrumentos_musicais,3,10,553,253.26
ES,instrumentos_musicais,1,23,96,231.1904347826087
ES,instrumentos_musicais,2,23,45,231.1904347826087
ES,instrumentos_musicais,3,23,553,231.1904347826087
GO,instrumentos_musicais,1,9,96,163.64888888888888
GO,instrumentos_musicais,3,9,553,163.64888888888888
MA,instrumentos_musicais,1,10,96,347.70500000000004
MA,instrumentos_musicais,3,10,553,347.70500000000004
MG,instrumentos_musicais,1,81,96,330.0708641975309
MG,instrumentos_musicais,2,81,45,330.0708641975309
MG,instrumentos_musicais,3,81,553,330.0708641975309
MS,instrumentos_musicais,1,7,96,511.7857142857143
MS,instrumentos_musicais,2,7,45,511.7857142857143
MS,instrumentos_musicais,3,7,553,511.7857142857143
MT,instrumentos_musicais,2,6,45,636.4499999999999
MT,instrumentos_musicais,3,6,553,636.4499999999999
PA,instrumentos_musicais,1,10,96,173.33700000000002
PA,instrumentos_musicais,3,10,553,173.33700000000002
PB,instrumentos_musicais,1,4,96,251.95
PB,instrumentos_musicais,3,4,553,251.95
PE,instrumentos_musicais,1,11,96,582.7727272727273
PE,instrumentos_musicais,2,11,45,582.7727272727273
PE,instrumentos_musicais,3,11,553,582.7727272727273
PI,instrumentos_musicais,1,9,96,242.60000000000002
PI,instrumentos_musicais,2,9,45,242.60000000000002
PI,instrumentos_musicais,3,9,553,242.60000000000002
PR,instrumentos_musicais,1,39,96,264.52025641025637
PR,instrumentos_musicais,2,39,45,264.52025641025637
PR,instrumentos_musicais,3,39,553,264.52025641025637
RJ,instrumentos_musicais,1,82,96,268.9206097560976
RJ,instrumentos_musicais,2,82,45,268.9206097560976
RJ,instrumentos_musicais,3,82,553,268.9206097560976
RJ,instrumentos_musicais,4,82,3,268.9206097560976
RN,instrumentos_musicais,3,2,553,204.89999999999998
RO,instrumentos_musicais,3,1,553,39.9
RS,instrumentos_musicais,1,32,96,284.58125
RS,instrumentos_musicais,2,32,45,284.58125
RS,instrumentos_musicais,3,32,553,284.58125
SC,instrumentos_musicais,1,30,96,258.063
SC,instrumentos_musicais,2,30,45,258.063
SC,instrumentos_musicais,3,30,553,258.063
SE,instrumentos_musicais,1,4,96,717.45
SE,instrumentos_musicais,2,4,45,717.45
SE,instrumentos_musicais,3,4,553,717.45
SP,instrumentos_musicais,0,288,15,280.64711805555555
SP,instrumentos_musicais,1,288,96,280.64711805555555
SP,instrumentos_musicais,2,288,45,280.64711805555555
SP,instrumentos_musicais,3,288,553,280.64711805555555
SP,instrumentos_musicais,4,288,3,280.64711805555555
TO,instrumentos_musicais,3,1,553,36.9
AC,livros_interesse_geral,0,2,25,316.9
AC,livros_interesse_geral,1,2,172,316.9
AL,livros_interesse_geral,2,2,329,30.5
AM,livros_interesse_geral,1,1,172,87.0
BA,livros_interesse_geral,1,14,172,64.91428571428571
BA,livros_interesse_geral,2,14,329,64.91428571428571
CE,livros_interesse_geral,1,8,172,234.74374999999998
CE,livros_interesse_geral,2,8,329,234.74374999999998
CE,livros_interesse_geral,3,8,3,234.74374999999998
CE,livros_interesse_geral,4,8,32,234.74374999999998
DF,livros_interesse_geral,0,19,25,72.02052631578948
DF,livros_interesse_geral,1,19,172,72.02052631578948
DF,livros_interesse_geral,2,19,329,72.02052631578948
DF,livros_interesse_geral,4,19,32,72.02052631578948
ES,livros_interesse_geral,0,11,25,144.98636363636365
ES,livros_interesse_geral,1,11,172,144.98636363636365
ES,livros_interesse_geral,2,11,329,144.98636363636365
GO,livros_interesse_geral,1,15,172,137.506
GO,livros_interesse_geral,2,15,329,137.506
GO,livros_interesse_geral,3,15,3,137.506
MA,livros_interesse_geral,1,3,172,99.66666666666667
MA,livros_interesse_geral,2,3,329,99.66666666666667
MG,livros_interesse_geral,0,53,25,83.97301886792452
MG,livros_interesse_geral,1,53,172,83.97301886792452
MG,livros_interesse_geral,2,53,329,83.97301886792452
MG,livros_interesse_geral,4,53,32,83.97301886792452
MS,livros_interesse_geral,1,2,172,115.5
MT,livros_interesse_geral,2,2,329,22.25
PA,livros_interesse_geral,1,6,172,35.28
PA,livros_interesse_geral,2,6,329,35.28
PB,livros_interesse_geral,1,5,172,36.938
PB,livros_interesse_geral,2,5,329,36.938
PE,livros_interesse_geral,1,8,172,80.385
PE,livros_interesse_geral,2,8,329,80.385
PI,livros_interesse_geral,1,1,172,133.9
PR,livros_interesse_geral,1,38,172,82.425
PR,livros_interesse_geral,2,38,329,82.425
PR,livros_interesse_geral,4,38,32,82.425
RJ,livros_interesse_geral,0,57,25,74.49561403508773
RJ,livros_interesse_geral,1,57,172,74.49561403508773
RJ,livros_interesse_geral,2,57,329,74.49561403508773
RJ,livros_interesse_geral,4,57,32,74.49561403508773
RN,livros_interesse_geral,0,27,25,53.05925925925926
RN,livros_interesse_geral,1,27,172,53.05925925925926
RN,livros_interesse_geral,2,27,329,53.05925925925926
RO,livros_interesse_geral,2,1,329,44.99
RS,livros_interesse_geral,0,30,25,89.57833333333333
RS,livros_interesse_geral,1,30,172,89.57833333333333
RS,livros_interesse_geral,2,30,329,89.57833333333333
RS,livros_interesse_geral,4,30,32,89.57833333333333
SC,livros_interesse_geral,1,25,172,86.0008
SC,livros_interesse_geral,2,25,329,86.0008
SC,livros_interesse_geral,4,25,32,86.0008
SE,livros_interesse_geral,1,1,172,135.0
SP,livros_interesse_geral,0,229,25,84.13379912668123
SP,livros_interesse_geral,1,229,172,84.13379912668123
SP,livros_interesse_geral,2,229,329,84.13379912668123
SP,livros_interesse_geral,4,229,32,84.13379912668123
TO,livros_interesse_geral,2,1,329,32.9
BA,livros_tecnicos,0,11,99,75.94727272727272
BA,livros_tecnicos,1,11,15,75.94727272727272
BA,livros_tecnicos,2,11,46,75.94727272727272
BA,livros_tecnicos,4,11,92,75.94727272727272
CE,livros_tecnicos,0,3,99,85.33333333333333
CE,livros_tecnicos,2,3,46,85.33333333333333
DF,livros_tecnicos,0,6,99,114.625
DF,livros_tecnicos,3,6,17,114.625
ES,livros_tecnicos,0,14,99,81.32857142857142
ES,livros_tecnicos,1,14,15,81.32857142857142
ES,livros_tecnicos,2,14,46,81.32857142857142
ES,livros_tecnicos,3,14,17,81.32857142857142
ES,livros_tecnicos,4,14,92,81.32857142857142
GO,livros_tecnicos,0,3,99,65.55
GO,livros_tecnicos,1,3,15,65.55
MA,livros_tecnicos,0,3,99,35.26333333333333
MA,livros_tecnicos,4,3,92,35.26333333333333
MG,livros_tecnicos,0,30,99,64.2
MG,livros_tecnicos,2,30,46,64.2
MG,livros_tecnicos,3,30,17,64.2
MG,livros_tecnicos,4,30,92,64.2
MS,livros_tecnicos,0,4,99,42.7125
MS,livros_tecnicos,4,4,92,42.7125
MT,livros_tecnicos,0,5,99,60.257999999999996
MT,livros_tecnicos,2,5,46,60.257999999999996
MT,livros_tecnicos,4,5,92,60.257999999999996
PA,livros_tecnicos,0,2,99,74.445
PA,livros_tecnicos,2,2,46,74.445
PE,livros_tecnicos,2,4,46,78.3475
PE,livros_tecnicos,4,4,92,78.3475
PI,livros_tecnicos,0,2,99,60.0
PI,livros_tecnicos,2,2,46,60.0
PR,livros_tecnicos,0,15,99,117.63000000000001
PR,livros_tecnicos,1,15,15,117.63000000000001
PR,livros_tecnicos,2,15,46,117.63000000000001
PR,livros_tecnicos,3,15,17,117.63000000000001
PR,livros_tecnicos,4,15,92,117.63000000000001
RJ,livros_tecnicos,0,28,99,56.48857142857143
RJ,livros_tecnicos,2,28,46,56.48857142857143
RJ,livros_tecnicos,3,28,17,56.48857142857143
RJ,livros_tecnicos,4,28,92,56.48857142857143
RN,livros_tecnicos,4,1,92,65.0
RS,livros_tecnicos,0,12,99,76.13
RS,livros_tecnicos,1,12,15,76.13
RS,livros_tecnicos,2,12,46,76.13
RS,livros_tecnicos,4,12,92,76.13
SC,livros_tecnicos,0,10,99,97.523
SC,livros_tecnicos,2,10,46,97.523
SC,livros_tecnicos,3,10,17,97.523
SC,livros_tecnicos,4,10,92,97.523
SP,livros_tecnicos,0,114,99,65.87535087719299
SP,livros_tecnicos,1,114,15,65.87535087719299
SP,livros_tecnicos,2,114,46,65.87535087719299
SP,livros_tecnicos,3,114,17,65.87535087719299
SP,livros_tecnicos,4,114,92,65.87535087719299
TO,livros_tecnicos,1,2,15,102.3
TO,livros_tecnicos,4,2,92,102.3
AC,malas_acessorios,0,3,304,132.6
AC,malas_acessorios,1,3,791,132.6
AL,malas_acessorios,0,6,304,166.56
AL,malas_acessorios,1,6,791,166.56
AM,malas_acessorios,0,3,304,130.26666666666668
AM,malas_acessorios,1,3,791,130.26666666666668
BA,malas_acessorios,0,38,304,101.65552631578947
BA,malas_acessorios,1,38,791,101.65552631578947
CE,malas_acessorios,0,29,304,127.13793103448276
CE,malas_acessorios,1,29,791,127.13793103448276
CE,malas_acessorios,4,29,46,127.13793103448276
DF,malas_acessorios,0,24,304,115.70208333333333
DF,malas_acessorios,1,24,791,115.70208333333333
ES,malas_acessorios,0,16,304,159.5925
ES,malas_acessorios,1,16,791,159.5925
ES,malas_acessorios,4,16,46,159.5925
GO,malas_acessorios,0,12,304,136.06416666666667
GO,malas_acessorios,1,12,791,136.06416666666667
MA,malas_acessorios,0,9,304,133.60333333333335
MA,malas_acessorios,1,9,791,133.60333333333335
MG,malas_acessorios,0,199,304,120.60723618090452
MG,malas_acessorios,1,199,791,120.60723618090452
MG,malas_acessorios,2,199,16,120.60723618090452
MG,malas_acessorios,4,199,46,120.60723618090452
MS,malas_acessorios,0,9,304,151.73666666666668
MS,malas_acessorios,1,9,791,151.73666666666668
MT,malas_acessorios,0,8,304,142.44875000000002
MT,malas_acessorios,1,8,791,142.44875000000002
PA,malas_acessorios,0,7,304,216.51857142857145
PA,malas_acessorios,1,7,791,216.51857142857145
PA,malas_acessorios,4,7,46,216.51857142857145
PB,malas_acessorios,0,7,304,152.3557142857143
PB,malas_acessorios,1,7,791,152.3557142857143
PE,malas_acessorios,0,13,304,125.78923076923078
PE,malas_acessorios,1,13,791,125.78923076923078
PI,malas_acessorios,0,6,304,126.74833333333333
PI,malas_acessorios,1,6,791,126.74833333333333
PR,malas_acessorios,0,51,304,125.84411764705882
PR,malas_acessorios,1,51,791,125.84411764705882
PR,malas_acessorios,2,51,16,125.84411764705882
RJ,malas_acessorios,0,126,304,120.44515873015874
RJ,malas_acessorios,1,126,791,120.44515873015874
RJ,malas_acessorios,2,126,16,120.44515873015874
RJ,malas_acessorios,4,126,46,120.44515873015874
RN,malas_acessorios,0,1,304,299.9
RO,malas_acessorios,0,7,304,207.35714285714286
RO,malas_acessorios,1,7,791,207.35714285714286
RO,malas_acessorios,4,7,46,207.35714285714286
RS,malas_acessorios,0,67,304,120.77388059701494
RS,malas_acessorios,1,67,791,120.77388059701494
RS,malas_acessorios,2,67,16,120.77388059701494
SC,malas_acessorios,0,37,304,162.8018918918919
SC,malas_acessorios,1,37,791,162.8018918918919
SC,malas_acessorios,2,37,16,162.8018918918919
SC,malas_acessorios,4,37,46,162.8018918918919
SE,malas_acessorios,1,3,791,96.56666666666666
SP,malas_acessorios,0,476,304,127.6223949579832
SP,malas_acessorios,1,476,791,127.6223949579832
SP,malas_acessorios,3,476,2,127.6223949579832
SP,malas_acessorios,4,476,46,127.6223949579832
TO,malas_acessorios,0,2,304,174.89999999999998
TO,malas_acessorios,1,2,791,174.89999999999998
AC,market_place,0,1,205,62.8
AL,market_place,0,3,205,73.3
AL,market_place,3,3,92,73.3
AM,market_place,3,1,92,180.0
BA,market_place,0,4,205,533.9225
BA,market_place,2,4,1,533.9225
CE,market_place,0,4,205,139.5875
CE,market_place,1,4,26,139.5875
CE,market_place,3,4,92,139.5875
DF,market_place,0,4,205,81.67750000000001
DF,market_place,3,4,92,81.67750000000001
ES,market_place,0,8,205,107.22125
ES,market_place,1,8,26,107.22125
ES,market_place,3,8,92,107.22125
GO,market_place,0,13,205,33.434615384615384
GO,market_place,3,13,92,33.434615384615384
MA,market_place,0,9,205,74.69777777777779
MA,market_place,3,9,92,74.69777777777779
MA,market_place,4,9,6,74.69777777777779
MG,market_place,0,39,205,79.14666666666668
MG,market_place,1,39,26,79.14666666666668
MG,market_place,3,39,92,79.14666666666668
MS,market_place,0,2,205,59.445
MT,market_place,0,5,205,132.448
MT,market_place,1,5,26,132.448
PA,market_place,0,6,205,91.32666666666667
PA,market_place,1,6,26,91.32666666666667
PA,market_place,3,6,92,91.32666666666667
PB,market_place,0,3,205,140.93333333333334
PB,market_place,1,3,26,140.93333333333334
PE,market_place,0,4,205,68.74
PE,market_place,3,4,92,68.74
PI,market_place,0,4,205,55.72
PR,market_place,0,18,205,55.82388888888889
PR,market_place,3,18,92,55.82388888888889
RJ,market_place,0,40,205,79.356
RJ,market_place,1,40,26,79.356
RJ,market_place,3,40,92,79.356
RN,market_place,0,3,205,53.23333333333333
RO,market_place,3,1,92,149.99
RS,market_place,0,20,205,97.277
RS,market_place,1,20,26,97.277
RS,market_place,3,20,92,97.277
SC,market_place,0,14,205,103.47785714285715
SC,market_place,3,14,92,103.47785714285715
SE,market_place,0,3,205,177.9333333333333
SE,market_place,1,3,26,177.9333333333333
SE,market_place,3,3,92,177.9333333333333
SP,market_place,0,120,205,83.50516666666667
SP,market_place,1,120,26,83.50516666666667
SP,market_place,3,120,92,83.50516666666667
TO,market_place,0,1,205,62.8
